priceArea,productionGroup,startTime,quantityKwh
NO2,WIND,2021-05-22 12:00:00+00:00,787.676754464522
NO2,WIND,2021-05-23 12:00:00+00:00,1279.9774311417518
NO2,WIND,2021-05-24 12:00:00+00:00,954.7406642606683
NO2,WIND,2021-05-25 12:00:00+00:00,1007.3977328613523
NO2,WIND,2021-05-26 12:00:00+00:00,1901.3679798425055
NO2,WIND,2021-05-27 12:00:00+00:00,1330.0800092790034
NO2,WIND,2021-05-28 12:00:00+00:00,1689.1818557092133
NO2,WIND,2021-06-01 12:00:00+00:00,1886.3253781850085
NO2,WIND,2021-06-02 12:00:00+00:00,1827.8087493627506
NO2,WIND,2021-06-03 12:00:00+00:00,1005.3698273064621
NO2,WIND,2021-06-04 12:00:00+00:00,1059.5326217932177
NO2,WIND,2021-06-05 12:00:00+00:00,1058.5950281315563
NO2,WIND,2021-06-06 12:00:00+00:00,691.1527952591606
NO2,WIND,2021-06-07 12:00:00+00:00,880.6318137303346
NO2,WIND,2021-06-08 12:00:00+00:00,1799.1600626038876
NO2,WIND,2021-06-09 12:00:00+00:00,1321.5485835554073
NO2,WIND,2021-06-10 12:00:00+00:00,1716.4687389800856
NO2,WIND,2021-06-11 12:00:00+00:00,834.5802976210911
NO2,WIND,2021-06-12 12:00:00+00:00,1450.052708572549
NO2,WIND,2021-06-13 12:00:00+00:00,1320.2157426166284
NO2,WIND,2021-06-14 12:00:00+00:00,1621.026516145084
NO2,WIND,2021-06-15 12:00:00+00:00,841.7072322405356
NO2,WIND,2021-06-16 12:00:00+00:00,1335.623400178328
NO2,WIND,2021-06-17 12:00:00+00:00,1942.6708734046806
NO2,WIND,2021-06-18 12:00:00+00:00,1219.348023970934
NO2,WIND,2021-06-19 12:00:00+00:00,1025.9306175360534
NO2,WIND,2021-06-20 12:00:00+00:00,1745.7145307143703
NO2,WIND,2021-06-21 12:00:00+00:00,1335.4971154842933
NO2,WIND,2021-06-22 12:00:00+00:00,1563.7351043359788
NO2,WIND,2021-06-23 12:00:00+00:00,1289.1183313199456
NO2,WIND,2021-06-24 12:00:00+00:00,1176.81464865941
NO2,WIND,2021-06-25 12:00:00+00:00,1216.5415545599749
NO2,WIND,2021-06-26 12:00:00+00:00,790.8720653072916
NO2,WIND,2021-06-27 12:00:00+00:00,2008.7797953922452
NO2,WIND,2021-06-28 12:00:00+00:00,1231.0527056345984
NO2,WIND,2021-07-01 12:00:00+00:00,1505.3713540292401
NO2,WIND,2021-07-02 12:00:00+00:00,1083.6724884574526
NO2,WIND,2021-07-03 12:00:00+00:00,1312.325528962544
NO2,WIND,2021-07-04 12:00:00+00:00,783.4682106820295
NO2,WIND,2021-07-05 12:00:00+00:00,1745.60687563717
NO2,WIND,2021-07-06 12:00:00+00:00,1279.019015167143
NO2,WIND,2021-07-07 12:00:00+00:00,1763.9356161803266
NO2,WIND,2021-07-08 12:00:00+00:00,996.8152941564715
NO2,WIND,2021-07-09 12:00:00+00:00,1356.5772107559999
NO2,WIND,2021-07-10 12:00:00+00:00,1857.2141240108672
NO2,WIND,2021-07-11 12:00:00+00:00,1765.1527217820526
NO2,WIND,2021-07-12 12:00:00+00:00,1648.4859549317457
NO2,WIND,2021-07-13 12:00:00+00:00,1457.5408955577163
NO2,WIND,2021-07-14 12:00:00+00:00,1958.258441735838
NO2,WIND,2021-07-15 12:00:00+00:00,1343.8366020318085
NO2,WIND,2021-07-16 12:00:00+00:00,1971.3113671502558
NO2,WIND,2021-07-17 12:00:00+00:00,1717.244096378231
NO2,WIND,2021-07-18 12:00:00+00:00,1176.834573269219
NO2,WIND,2021-07-19 12:00:00+00:00,1134.8505391099914
NO2,WIND,2021-07-20 12:00:00+00:00,1427.9410414336498
NO2,WIND,2021-07-21 12:00:00+00:00,1280.4458457187284
NO2,WIND,2021-07-22 12:00:00+00:00,1640.0603979098355
NO2,WIND,2021-07-23 12:00:00+00:00,957.0260784705144
NO2,WIND,2021-07-24 12:00:00+00:00,1067.0340306501437
NO2,WIND,2021-07-25 12:00:00+00:00,952.4610614414514
NO2,WIND,2021-07-26 12:00:00+00:00,1500.6857072581522
NO2,WIND,2021-07-27 12:00:00+00:00,1149.4339211626623
NO2,WIND,2021-07-28 12:00:00+00:00,850.2973236748803
NO2,WIND,2021-08-01 12:00:00+00:00,812.2138977113789
NO2,WIND,2021-08-02 12:00:00+00:00,777.0395518086227
NO2,WIND,2021-08-03 12:00:00+00:00,1266.0114375385344
NO2,WIND,2021-08-04 12:00:00+00:00,1091.045897104306
NO2,WIND,2021-08-05 12:00:00+00:00,1935.3446345016723
NO2,WIND,2021-08-06 12:00:00+00:00,1273.5101358074767
NO2,WIND,2021-08-07 12:00:00+00:00,1969.3084901598922
NO2,WIND,2021-08-08 12:00:00+00:00,1214.806035505095
NO2,WIND,2021-08-09 12:00:00+00:00,1105.07090984377
NO2,WIND,2021-08-10 12:00:00+00:00,1149.9473772398806
NO2,WIND,2021-08-11 12:00:00+00:00,720.3574663481872
NO2,WIND,2021-08-12 12:00:00+00:00,1457.4890584254988
NO2,WIND,2021-08-13 12:00:00+00:00,1851.1017772882592
NO2,WIND,2021-08-14 12:00:00+00:00,1504.1459064090689
NO2,WIND,2021-08-15 12:00:00+00:00,899.527150029045
NO2,WIND,2021-08-16 12:00:00+00:00,1360.7618590312545
NO2,WIND,2021-08-17 12:00:00+00:00,903.2319511549363
NO2,WIND,2021-08-18 12:00:00+00:00,1813.6142000186367
NO2,WIND,2021-08-19 12:00:00+00:00,1813.3017822729107
NO2,WIND,2021-08-20 12:00:00+00:00,1005.1214829327181
NO2,WIND,2021-08-21 12:00:00+00:00,1644.8817230675447
NO2,WIND,2021-08-22 12:00:00+00:00,1627.5141875180964
NO2,WIND,2021-08-23 12:00:00+00:00,1120.0473160794606
NO2,WIND,2021-08-24 12:00:00+00:00,1743.9155656773519
NO2,WIND,2021-08-25 12:00:00+00:00,784.9778267006257
NO2,WIND,2021-08-26 12:00:00+00:00,1409.8270844963868
NO2,WIND,2021-08-27 12:00:00+00:00,908.9522626124281
NO2,WIND,2021-08-28 12:00:00+00:00,1150.2361834575588
NO2,WIND,2021-09-01 12:00:00+00:00,1275.2528093170947
NO2,WIND,2021-09-02 12:00:00+00:00,1481.8480737539091
NO2,WIND,2021-09-03 12:00:00+00:00,891.8755851570442
NO2,WIND,2021-09-04 12:00:00+00:00,1323.1863489880354
NO2,WIND,2021-09-05 12:00:00+00:00,1566.0189546947533
NO2,WIND,2021-09-06 12:00:00+00:00,1602.9102851283587
NO2,WIND,2021-09-07 12:00:00+00:00,945.2488957950487
NO2,WIND,2021-09-08 12:00:00+00:00,2092.4025275475524
NO2,WIND,2021-09-09 12:00:00+00:00,1277.094178640004
NO2,WIND,2021-09-10 12:00:00+00:00,1239.7981672389235
NO2,WIND,2021-09-11 12:00:00+00:00,1698.0470122503912
NO2,WIND,2021-09-12 12:00:00+00:00,2143.830107924868
NO2,WIND,2021-09-13 12:00:00+00:00,955.5544688837203
NO2,WIND,2021-09-14 12:00:00+00:00,1144.2563061999592
NO2,WIND,2021-09-15 12:00:00+00:00,1240.689759625606
NO2,WIND,2021-09-16 12:00:00+00:00,938.1026909714867
NO2,WIND,2021-09-17 12:00:00+00:00,1248.903090271107
NO2,WIND,2021-09-18 12:00:00+00:00,1400.1267712408564
NO2,WIND,2021-09-19 12:00:00+00:00,1698.8578794568855
NO2,WIND,2021-09-20 12:00:00+00:00,1217.1673599546014
NO2,WIND,2021-09-21 12:00:00+00:00,1147.5327594109583
NO2,WIND,2021-09-22 12:00:00+00:00,1285.999299320577
NO2,WIND,2021-09-23 12:00:00+00:00,1255.6319297915998
NO2,WIND,2021-09-24 12:00:00+00:00,2021.380911703644
NO2,WIND,2021-09-25 12:00:00+00:00,1646.4145699304595
NO2,WIND,2021-09-26 12:00:00+00:00,1100.2668439578333
NO2,WIND,2021-09-27 12:00:00+00:00,1209.4901148266772
NO2,WIND,2021-09-28 12:00:00+00:00,2054.3220976238217
NO2,WIND,2021-10-01 12:00:00+00:00,946.5014181710349
NO2,WIND,2021-10-02 12:00:00+00:00,1123.4101248571674
NO2,WIND,2021-10-03 12:00:00+00:00,1121.6190828775675
NO2,WIND,2021-10-04 12:00:00+00:00,1351.5405141355993
NO2,WIND,2021-10-05 12:00:00+00:00,838.8492028954897
NO2,WIND,2021-10-06 12:00:00+00:00,932.2900253712836
NO2,WIND,2021-10-07 12:00:00+00:00,957.2510958711662
NO2,WIND,2021-10-08 12:00:00+00:00,2221.3104479391823
NO2,WIND,2021-10-09 12:00:00+00:00,1037.058658084685
NO2,WIND,2021-10-10 12:00:00+00:00,1204.6539308103227
NO2,WIND,2021-10-11 12:00:00+00:00,1678.615848276943
NO2,WIND,2021-10-12 12:00:00+00:00,1143.6698652701011
NO2,WIND,2021-10-13 12:00:00+00:00,1524.3265336104078
NO2,WIND,2021-10-14 12:00:00+00:00,961.1423407799501
NO2,WIND,2021-10-15 12:00:00+00:00,1367.9209879717848
NO2,WIND,2021-10-16 12:00:00+00:00,1188.2412409684289
NO2,WIND,2021-10-17 12:00:00+00:00,771.4271540177772
NO2,WIND,2021-10-18 12:00:00+00:00,1754.3097911294278
NO2,WIND,2021-10-19 12:00:00+00:00,1557.899292623128
NO2,WIND,2021-10-20 12:00:00+00:00,1026.3699892865134
NO2,WIND,2021-10-21 12:00:00+00:00,826.5565846087293
NO2,WIND,2021-10-22 12:00:00+00:00,1716.1585728716143
NO2,WIND,2021-10-23 12:00:00+00:00,1981.8487339541155
NO2,WIND,2021-10-24 12:00:00+00:00,1299.8334639920279
NO2,WIND,2021-10-25 12:00:00+00:00,1161.9626826562749
NO2,WIND,2021-10-26 12:00:00+00:00,1735.692076610232
NO2,WIND,2021-10-27 12:00:00+00:00,1158.7208694586025
NO2,WIND,2021-10-28 12:00:00+00:00,1726.3120493713054
NO2,WIND,2021-11-01 12:00:00+00:00,2054.530487286004
NO2,WIND,2021-11-02 12:00:00+00:00,1627.4850697600114
NO2,WIND,2021-11-03 12:00:00+00:00,1278.9979619770984
NO2,WIND,2021-11-04 12:00:00+00:00,780.5911336233945
NO2,WIND,2021-11-05 12:00:00+00:00,1976.310021363009
NO2,WIND,2021-11-06 12:00:00+00:00,555.565742336845
NO2,WIND,2021-11-07 12:00:00+00:00,1792.840514215465
NO2,WIND,2021-11-08 12:00:00+00:00,1883.5753861251899
NO2,WIND,2021-11-09 12:00:00+00:00,918.9114471195908
NO2,WIND,2021-11-10 12:00:00+00:00,900.0822573098383
NO2,WIND,2021-11-11 12:00:00+00:00,986.3699292283443
NO2,WIND,2021-11-12 12:00:00+00:00,1216.4936756624468
NO2,WIND,2021-11-13 12:00:00+00:00,1686.3067466644716
NO2,WIND,2021-11-14 12:00:00+00:00,1292.621077831253
NO2,WIND,2021-11-15 12:00:00+00:00,871.0365274628801
NO2,WIND,2021-11-16 12:00:00+00:00,1261.3795758640679
NO2,WIND,2021-11-17 12:00:00+00:00,1969.9810803353269
NO2,WIND,2021-11-18 12:00:00+00:00,1507.8616974064546
NO2,WIND,2021-11-19 12:00:00+00:00,1451.3903431468932
NO2,WIND,2021-11-20 12:00:00+00:00,1691.6008861476992
NO2,WIND,2021-11-21 12:00:00+00:00,1620.1247952963251
NO2,WIND,2021-11-22 12:00:00+00:00,1580.8422598855002
NO2,WIND,2021-11-23 12:00:00+00:00,1226.755177944789
NO2,WIND,2021-11-24 12:00:00+00:00,1610.3641252536179
NO2,WIND,2021-11-25 12:00:00+00:00,1366.606767764008
NO2,WIND,2021-11-26 12:00:00+00:00,1822.1173203647772
NO2,WIND,2021-11-27 12:00:00+00:00,1498.8101088141118
NO2,WIND,2021-11-28 12:00:00+00:00,967.6558856308346
NO2,WIND,2021-12-01 12:00:00+00:00,803.646803704683
NO2,WIND,2021-12-02 12:00:00+00:00,1860.6373023389988
NO2,WIND,2021-12-03 12:00:00+00:00,1765.465799848486
NO2,WIND,2021-12-04 12:00:00+00:00,2039.4257866302478
NO2,WIND,2021-12-05 12:00:00+00:00,1622.6347163692924
NO2,WIND,2021-12-06 12:00:00+00:00,1468.3533025630793
NO2,WIND,2021-12-07 12:00:00+00:00,1430.1557136222557
NO2,WIND,2021-12-08 12:00:00+00:00,1844.8352272109307
NO2,WIND,2021-12-09 12:00:00+00:00,1553.1021213761126
NO2,WIND,2021-12-10 12:00:00+00:00,627.7630998140611
NO2,WIND,2021-12-11 12:00:00+00:00,1599.3513986819676
NO2,WIND,2021-12-12 12:00:00+00:00,1520.1818572208817
NO2,WIND,2021-12-13 12:00:00+00:00,1465.11254295486
NO2,WIND,2021-12-14 12:00:00+00:00,1544.0549887885272
NO2,WIND,2021-12-15 12:00:00+00:00,1701.0515546573747
NO2,WIND,2021-12-16 12:00:00+00:00,1375.402827575945
NO2,WIND,2021-12-17 12:00:00+00:00,1382.8215590350947
NO2,WIND,2021-12-18 12:00:00+00:00,887.8704930192099
NO2,WIND,2021-12-19 12:00:00+00:00,1541.921760591195
NO2,WIND,2021-12-20 12:00:00+00:00,1545.9180129521849
NO2,WIND,2021-12-21 12:00:00+00:00,1347.7393529858741
NO2,WIND,2021-12-22 12:00:00+00:00,927.2542369932105
NO2,WIND,2021-12-23 12:00:00+00:00,1429.135572510139
NO2,WIND,2021-12-24 12:00:00+00:00,1643.6438928831997
NO2,WIND,2021-12-25 12:00:00+00:00,664.2036381983544
NO2,WIND,2021-12-26 12:00:00+00:00,804.2718033623756
NO2,WIND,2021-12-27 12:00:00+00:00,1003.9912447890472
NO2,WIND,2021-12-28 12:00:00+00:00,1688.5837733206936
NO3,HYDRO,2021-01-01 12:00:00+00:00,1291.0969471709425
NO3,HYDRO,2021-01-02 12:00:00+00:00,1250.0612673712724
NO3,HYDRO,2021-01-03 12:00:00+00:00,1450.4631003859786
NO3,HYDRO,2021-01-04 12:00:00+00:00,1616.3767788612133
NO3,HYDRO,2021-01-05 12:00:00+00:00,1855.5335293735757
NO3,HYDRO,2021-01-06 12:00:00+00:00,1391.9384639406478
NO3,HYDRO,2021-01-07 12:00:00+00:00,1331.3854427015851
NO3,HYDRO,2021-01-08 12:00:00+00:00,1469.60808823452
NO3,HYDRO,2021-01-09 12:00:00+00:00,1858.8441940576884
NO3,HYDRO,2021-01-10 12:00:00+00:00,1874.1499507155365
NO3,HYDRO,2021-01-11 12:00:00+00:00,1042.0192260612291
NO3,HYDRO,2021-01-12 12:00:00+00:00,1009.6439602839909
NO3,HYDRO,2021-01-13 12:00:00+00:00,1581.8845230615898
NO3,HYDRO,2021-01-14 12:00:00+00:00,1284.2155216448
NO3,HYDRO,2021-01-15 12:00:00+00:00,1618.5443781492058
NO3,HYDRO,2021-01-16 12:00:00+00:00,1181.1255476568003
NO3,HYDRO,2021-01-17 12:00:00+00:00,1086.3688370388932
NO3,HYDRO,2021-01-18 12:00:00+00:00,1458.3618686886055
NO3,HYDRO,2021-01-19 12:00:00+00:00,1052.6737678841776
NO3,HYDRO,2021-01-20 12:00:00+00:00,987.0552846439112
NO3,HYDRO,2021-01-21 12:00:00+00:00,1081.6484964695321
NO3,HYDRO,2021-01-22 12:00:00+00:00,1015.006489250164
NO3,HYDRO,2021-01-23 12:00:00+00:00,2032.2912080535045
NO3,HYDRO,2021-01-24 12:00:00+00:00,1880.105501370733
NO3,HYDRO,2021-01-25 12:00:00+00:00,1707.5753606052256
NO3,HYDRO,2021-01-26 12:00:00+00:00,698.2690016743431
NO3,HYDRO,2021-01-27 12:00:00+00:00,740.7949210849433
NO3,HYDRO,2021-01-28 12:00:00+00:00,1038.295435051859
NO3,HYDRO,2021-02-01 12:00:00+00:00,1528.0988417193337
NO3,HYDRO,2021-02-02 12:00:00+00:00,1215.6841913678056
NO3,HYDRO,2021-02-03 12:00:00+00:00,745.3541279758012
NO3,HYDRO,2021-02-04 12:00:00+00:00,1504.827652878327
NO3,HYDRO,2021-02-05 12:00:00+00:00,713.4712655658502
NO3,HYDRO,2021-02-06 12:00:00+00:00,1118.8560919262732
NO3,HYDRO,2021-02-07 12:00:00+00:00,1636.3578590335198
NO3,HYDRO,2021-02-08 12:00:00+00:00,1434.144411399304
NO3,HYDRO,2021-02-09 12:00:00+00:00,1038.8702965149425
NO3,HYDRO,2021-02-10 12:00:00+00:00,1730.6224603299377
NO3,HYDRO,2021-02-11 12:00:00+00:00,1875.8907254122723
NO3,HYDRO,2021-02-12 12:00:00+00:00,1163.803276719844
NO3,HYDRO,2021-02-13 12:00:00+00:00,1649.9278385841758
NO3,HYDRO,2021-02-14 12:00:00+00:00,1350.973966519738
NO3,HYDRO,2021-02-15 12:00:00+00:00,1439.1805274740716
NO3,HYDRO,2021-02-16 12:00:00+00:00,1173.0536317076371
NO3,HYDRO,2021-02-17 12:00:00+00:00,1434.5473716172958
NO3,HYDRO,2021-02-18 12:00:00+00:00,1148.9042918444893
NO3,HYDRO,2021-02-19 12:00:00+00:00,932.2235617484439
NO3,HYDRO,2021-02-20 12:00:00+00:00,1567.4725616302921
NO3,HYDRO,2021-02-21 12:00:00+00:00,1491.1973513852104
NO3,HYDRO,2021-02-22 12:00:00+00:00,1582.1783589437289
NO3,HYDRO,2021-02-23 12:00:00+00:00,1002.4205125471659
NO3,HYDRO,2021-02-24 12:00:00+00:00,781.3198924277048
NO3,HYDRO,2021-02-25 12:00:00+00:00,1335.1906021077996
NO3,HYDRO,2021-02-26 12:00:00+00:00,855.2509466166777
NO3,HYDRO,2021-02-27 12:00:00+00:00,2082.2273089172795
NO3,HYDRO,2021-02-28 12:00:00+00:00,1619.8372281987495
NO3,HYDRO,2021-03-01 12:00:00+00:00,1892.961859195581
NO3,HYDRO,2021-03-02 12:00:00+00:00,1714.4361411000082
NO3,HYDRO,2021-03-03 12:00:00+00:00,1210.694489671419
NO3,HYDRO,2021-03-04 12:00:00+00:00,1559.294293863508
NO3,HYDRO,2021-03-05 12:00:00+00:00,1125.9722812657824
NO3,HYDRO,2021-03-06 12:00:00+00:00,1283.2994542205079
NO3,HYDRO,2021-03-07 12:00:00+00:00,1147.4213423360263
NO3,HYDRO,2021-03-08 12:00:00+00:00,1670.743342698758
NO3,HYDRO,2021-03-09 12:00:00+00:00,847.2252941825305
NO3,HYDRO,2021-03-10 12:00:00+00:00,1363.3881802614492
NO3,HYDRO,2021-03-11 12:00:00+00:00,1116.769578867069
NO3,HYDRO,2021-03-12 12:00:00+00:00,1455.6052832440982
NO3,HYDRO,2021-03-13 12:00:00+00:00,1638.1567267329194
NO3,HYDRO,2021-03-14 12:00:00+00:00,1673.4773375256652
NO3,HYDRO,2021-03-15 12:00:00+00:00,1176.3963717874244
NO3,HYDRO,2021-03-16 12:00:00+00:00,846.0440116020445
NO3,HYDRO,2021-03-17 12:00:00+00:00,997.9041362520122
NO3,HYDRO,2021-03-18 12:00:00+00:00,1055.3740337903932
NO3,HYDRO,2021-03-19 12:00:00+00:00,1460.2131538275812
NO3,HYDRO,2021-03-20 12:00:00+00:00,939.9990838542186
NO3,HYDRO,2021-03-21 12:00:00+00:00,1159.8735548725876
NO3,HYDRO,2021-03-22 12:00:00+00:00,1348.2313522026086
NO3,HYDRO,2021-03-23 12:00:00+00:00,1990.98551014753
NO3,HYDRO,2021-03-24 12:00:00+00:00,1566.6171386510641
NO3,HYDRO,2021-03-25 12:00:00+00:00,1022.0178426194915
NO3,HYDRO,2021-03-26 12:00:00+00:00,1412.7177497323923
NO3,HYDRO,2021-03-27 12:00:00+00:00,1607.2674104678513
NO3,HYDRO,2021-03-28 12:00:00+00:00,877.618927612633
NO3,HYDRO,2021-04-01 12:00:00+00:00,1635.8369121314163
NO3,HYDRO,2021-04-02 12:00:00+00:00,1807.1272523633402
NO3,HYDRO,2021-04-03 12:00:00+00:00,1674.0971290296611
NO3,HYDRO,2021-04-04 12:00:00+00:00,1376.292617560745
NO3,HYDRO,2021-04-05 12:00:00+00:00,1111.28638710878
NO3,HYDRO,2021-04-06 12:00:00+00:00,1836.3902128387717
NO3,HYDRO,2021-04-07 12:00:00+00:00,1762.836443410749
NO3,HYDRO,2021-04-08 12:00:00+00:00,662.8442893557128
NO3,HYDRO,2021-04-09 12:00:00+00:00,787.5991524791634
NO3,HYDRO,2021-04-10 12:00:00+00:00,1471.063335783548
NO3,HYDRO,2021-04-11 12:00:00+00:00,1623.055526374944
NO3,HYDRO,2021-04-12 12:00:00+00:00,1414.842923624557
NO3,HYDRO,2021-04-13 12:00:00+00:00,1746.2941152654803
NO3,HYDRO,2021-04-14 12:00:00+00:00,1007.5172941582151
NO3,HYDRO,2021-04-15 12:00:00+00:00,1053.1897494430862
NO3,HYDRO,2021-04-16 12:00:00+00:00,1009.2736663851856
NO3,HYDRO,2021-04-17 12:00:00+00:00,1825.4736170624547
NO3,HYDRO,2021-04-18 12:00:00+00:00,1624.868064066331
NO3,HYDRO,2021-04-19 12:00:00+00:00,1655.8459227415347
NO3,HYDRO,2021-04-20 12:00:00+00:00,877.299733437439
NO3,HYDRO,2021-04-21 12:00:00+00:00,1484.23649471073
NO3,HYDRO,2021-04-22 12:00:00+00:00,824.9735022448094
NO3,HYDRO,2021-04-23 12:00:00+00:00,1524.2538083289426
NO3,HYDRO,2021-04-24 12:00:00+00:00,1854.0433018963274
NO3,HYDRO,2021-04-25 12:00:00+00:00,1769.9442899182507
NO3,HYDRO,2021-04-26 12:00:00+00:00,712.0637921560538
NO3,HYDRO,2021-04-27 12:00:00+00:00,2056.677801165398
NO3,HYDRO,2021-04-28 12:00:00+00:00,1606.4944512329464
NO3,HYDRO,2021-05-01 12:00:00+00:00,1507.0010357957444
NO3,HYDRO,2021-05-02 12:00:00+00:00,822.4657521459068
NO3,HYDRO,2021-05-03 12:00:00+00:00,1696.6959366449225
NO3,HYDRO,2021-05-04 12:00:00+00:00,1384.034688549869
NO3,HYDRO,2021-05-05 12:00:00+00:00,1710.3177474690951
NO3,HYDRO,2021-05-06 12:00:00+00:00,1644.4621202568333
NO3,HYDRO,2021-05-07 12:00:00+00:00,1912.2345760976832
NO3,HYDRO,2021-05-08 12:00:00+00:00,1364.4968337267755
NO3,HYDRO,2021-05-09 12:00:00+00:00,914.2814037467383
NO3,HYDRO,2021-05-10 12:00:00+00:00,1843.615483971602
NO3,HYDRO,2021-05-11 12:00:00+00:00,1276.1056094980518
NO3,HYDRO,2021-05-12 12:00:00+00:00,1891.1955749374793
NO3,HYDRO,2021-05-13 12:00:00+00:00,792.5074670839285
NO3,HYDRO,2021-05-14 12:00:00+00:00,1192.4777315699423
NO3,HYDRO,2021-05-15 12:00:00+00:00,1228.4393539134467
NO3,HYDRO,2021-05-16 12:00:00+00:00,1634.61996312167
NO3,HYDRO,2021-05-17 12:00:00+00:00,1330.4240342478267
NO3,HYDRO,2021-05-18 12:00:00+00:00,1686.7698737305082
NO3,HYDRO,2021-05-19 12:00:00+00:00,595.0498896494928
NO3,HYDRO,2021-05-20 12:00:00+00:00,1153.852456422863
NO3,HYDRO,2021-05-21 12:00:00+00:00,1464.2300324168718
NO3,HYDRO,2021-05-22 12:00:00+00:00,2026.5275328033276
NO3,HYDRO,2021-05-23 12:00:00+00:00,1670.6554870697557
NO3,HYDRO,2021-05-24 12:00:00+00:00,1528.5179768807823
NO3,HYDRO,2021-05-25 12:00:00+00:00,1564.2321091019276
NO3,HYDRO,2021-05-26 12:00:00+00:00,1787.441237156494
NO3,HYDRO,2021-05-27 12:00:00+00:00,1627.3154124774783
NO3,HYDRO,2021-05-28 12:00:00+00:00,1143.4632558187811
NO3,HYDRO,2021-06-01 12:00:00+00:00,1573.8306770660183
NO3,HYDRO,2021-06-02 12:00:00+00:00,1694.3707531541356
NO3,HYDRO,2021-06-03 12:00:00+00:00,802.0494215825094
NO3,HYDRO,2021-06-04 12:00:00+00:00,2003.2979421931325
NO3,HYDRO,2021-06-05 12:00:00+00:00,1307.7902619600463
NO3,HYDRO,2021-06-06 12:00:00+00:00,853.0951941351415
NO3,HYDRO,2021-06-07 12:00:00+00:00,1848.590032005286
NO3,HYDRO,2021-06-08 12:00:00+00:00,1311.557876362264
NO3,HYDRO,2021-06-09 12:00:00+00:00,1758.1815511665031
NO3,HYDRO,2021-06-10 12:00:00+00:00,1706.1161358088762
NO3,HYDRO,2021-06-11 12:00:00+00:00,1474.7285954436672
NO3,HYDRO,2021-06-12 12:00:00+00:00,1251.634778079488
NO3,HYDRO,2021-06-13 12:00:00+00:00,1264.4113532232034
NO3,HYDRO,2021-06-14 12:00:00+00:00,2001.140936500009
NO3,HYDRO,2021-06-15 12:00:00+00:00,1561.9525318482981
NO3,HYDRO,2021-06-16 12:00:00+00:00,894.6862433930845
NO3,HYDRO,2021-06-17 12:00:00+00:00,1627.835721730031
NO3,HYDRO,2021-06-18 12:00:00+00:00,1364.4322284397115
NO3,HYDRO,2021-06-19 12:00:00+00:00,1804.5038521992806
NO3,HYDRO,2021-06-20 12:00:00+00:00,1404.4067354632177
NO3,HYDRO,2021-06-21 12:00:00+00:00,1465.5958426907953
NO3,HYDRO,2021-06-22 12:00:00+00:00,1222.287934362459
NO3,HYDRO,2021-06-23 12:00:00+00:00,649.7405672621933
NO3,HYDRO,2021-06-24 12:00:00+00:00,1201.770374682706
NO3,HYDRO,2021-06-25 12:00:00+00:00,1787.4398040633348
NO3,HYDRO,2021-06-26 12:00:00+00:00,1444.9838055205225
NO3,HYDRO,2021-06-27 12:00:00+00:00,1446.3023016252955
NO3,HYDRO,2021-06-28 12:00:00+00:00,1890.935282790352
NO3,HYDRO,2021-07-01 12:00:00+00:00,1747.852154926312
NO3,HYDRO,2021-07-02 12:00:00+00:00,1568.1602657476176
NO3,HYDRO,2021-07-03 12:00:00+00:00,1114.966358760791
NO3,HYDRO,2021-07-04 12:00:00+00:00,1613.1984718243832
NO3,HYDRO,2021-07-05 12:00:00+00:00,1680.1593159570841
NO3,HYDRO,2021-07-06 12:00:00+00:00,1598.0182641997442
NO3,HYDRO,2021-07-07 12:00:00+00:00,960.2144148119564
NO3,HYDRO,2021-07-08 12:00:00+00:00,1333.1473003924202
NO3,HYDRO,2021-07-09 12:00:00+00:00,1902.927718734291
NO3,HYDRO,2021-07-10 12:00:00+00:00,1030.5942367016364
NO3,HYDRO,2021-07-11 12:00:00+00:00,1678.0530408203035
NO3,HYDRO,2021-07-12 12:00:00+00:00,1018.3906952388946
NO3,HYDRO,2021-07-13 12:00:00+00:00,1677.9273889925748
NO3,HYDRO,2021-07-14 12:00:00+00:00,1081.3536549111416
NO3,HYDRO,2021-07-15 12:00:00+00:00,1922.6533336614693
NO3,HYDRO,2021-07-16 12:00:00+00:00,1646.1390348620896
NO3,HYDRO,2021-07-17 12:00:00+00:00,782.1184170730826
NO3,HYDRO,2021-07-18 12:00:00+00:00,1554.1733750026392
NO3,HYDRO,2021-07-19 12:00:00+00:00,2022.9176861670417
NO3,HYDRO,2021-07-20 12:00:00+00:00,1141.407737790878
NO3,HYDRO,2021-07-21 12:00:00+00:00,982.7317516764252
NO3,HYDRO,2021-07-22 12:00:00+00:00,1675.2236723053811
NO3,HYDRO,2021-07-23 12:00:00+00:00,1425.0446102621772
NO3,HYDRO,2021-07-24 12:00:00+00:00,1963.6329787512968
NO3,HYDRO,2021-07-25 12:00:00+00:00,1438.5690626429016
NO3,HYDRO,2021-07-26 12:00:00+00:00,1305.937331314451
NO3,HYDRO,2021-07-27 12:00:00+00:00,1328.0708481159024
NO3,HYDRO,2021-07-28 12:00:00+00:00,674.5591855594702
NO3,HYDRO,2021-08-01 12:00:00+00:00,1084.9807818121521
NO3,HYDRO,2021-08-02 12:00:00+00:00,1155.695577585444
NO3,HYDRO,2021-08-03 12:00:00+00:00,904.9986157169492
NO3,HYDRO,2021-08-04 12:00:00+00:00,1679.1618791853414
